order_id,date,product_id,product_name,category,region,quantity_sold,unit_price,discount_pct,sales_rep
ORD00542,2026-04-07 09:47:02.645720,P014,Product_14,Electronics,North,5,7665.05,15.0,Vikas
ORD00543,2026-03-25 09:47:02.645720,P039,Product_39,Electronics,South,7,8535.91,5.0,Priya
ORD00544,2026-04-19 09:47:02.645720,P027,Product_27,Electronics,West,11,3143.17,0.0,Vikas
ORD00545,2026-03-21 09:47:02.645720,P008,Product_8,Fashion,East,5,7211.89,5.0,Anjali
ORD00546,2026-05-12 09:47:02.645720,P077,Product_77,Home,Central,9,1498.12,0.0,Sneha
ORD00547,2026-03-26 09:47:02.645720,P044,Product_44,Electronics,North,20,2259.4,10.0,Vikas
ORD00548,2026-05-25 09:47:02.645720,P022,Product_22,Fashion,Central,18,8983.52,,Amit
ORD00549,2026-05-18 09:47:02.645720,P050,Product_50,Fashion,East,1,4557.6,10.0,Rahul
ORD00550,2026-03-20 09:47:02.645720,P068,Product_68,Electronics,West,20,1166.08,0.0,Rahul
ORD00551,2026-04-24 09:47:02.645720,P006,Product_6,Electronics,South,4,9898.51,5.0,Amit
ORD00552,2026-04-10 09:47:02.645720,P018,Product_18,Home,East,17,8234.37,,Vikas
ORD00553,2026-04-29 09:47:02.645720,P065,Product_65,Electronics,Central,1,222.21,,Priya
ORD00554,2026-04-29 09:47:02.645720,P086,Product_86,Home,Central,5,9936.71,,Priya
ORD00555,2026-04-19 09:47:02.645720,P018,Product_18,Home,South,9,4743.23,10.0,Vikas
ORD00556,2026-04-13 09:47:02.645720,P099,Product_99,Home,Central,6,8705.62,,Amit
ORD00557,2026-05-24 09:47:02.645720,P017,Product_17,Sports,Central,19,461.8,,Sneha
ORD00558,2026-05-16 09:47:02.645720,P086,Product_86,Home,South,20,8361.13,10.0,Anjali
ORD00559,2026-05-25 09:47:02.645720,P025,Product_25,Fashion,South,-13,6947.0,,Vikas
ORD00560,2026-06-02 09:47:02.645720,P066,Product_66,Fashion,East,18,7668.0,10.0,Anjali
ORD00561,2026-03-27 09:47:02.645720,P061,Product_61,Sports,West,12,9580.13,,Vikas
ORD00562,2026-04-12 09:47:02.645720,P021,Product_21,Home,North,10,9471.12,5.0,Rahul
ORD00563,2026-03-19 09:47:02.645720,P062,Product_62,Electronics,East,10,8436.21,0.0,Anjali
ORD00564,2026-04-24 09:47:02.645720,P015,Product_15,Fashion,North,15,7404.14,10.0,Amit
ORD00565,2026-04-21 09:47:02.645720,P048,Product_48,Electronics,South,11,201.65,15.0,Anjali
ORD00566,2026-04-19 09:47:02.645720,P072,Product_72,Fashion,South,12,2874.43,5.0,Vikas
ORD00567,2026-05-30 09:47:02.645720,P049,Product_49,Home,South,13,7567.37,10.0,Anjali
ORD00568,2026-05-06 09:47:02.645720,P026,Product_26,Electronics,West,12,6809.75,10.0,Rahul
ORD00569,2026-03-28 09:47:02.645720,P084,Product_84,Sports,North,10,5959.05,15.0,Amit
ORD00570,2026-04-01 09:47:02.645720,P070,Product_70,Fashion,Central,9,2616.46,10.0,Amit
ORD00571,2026-05-18 09:47:02.645720,P063,Product_63,Electronics,West,13,4300.26,,Anjali
ORD00572,2026-04-24 09:47:02.645720,P070,Product_70,Fashion,East,8,6105.41,0.0,Vikas
ORD00573,2026-03-27 09:47:02.645720,P082,Product_82,Sports,South,19,6318.27,,Rahul
ORD00574,2026-04-07 09:47:02.645720,P051,Product_51,Home,South,8,9333.97,5.0,Amit
ORD00575,2026-06-08 09:47:02.645720,P024,Product_24,Sports,East,18,4051.27,,Vikas
ORD00576,2026-05-18 09:47:02.645720,P098,Product_98,Electronics,South,8,9078.79,0.0,Amit
ORD00577,2026-05-14 09:47:02.645720,P092,Product_92,Electronics,West,17,9077.37,,Amit
ORD00578,2026-05-09 09:47:02.645720,P022,Product_22,Fashion,Central,8,9323.14,5.0,Amit
ORD00579,2026-03-21 09:47:02.645720,P006,Product_6,Electronics,East,9,7719.54,5.0,Rahul
ORD00580,2026-05-14 09:47:02.645720,P096,Product_96,Home,South,15,7820.52,0.0,Anjali
ORD00581,2026-03-14 09:47:02.645720,P040,Product_40,Sports,West,9,4622.97,5.0,Anjali
ORD00582,2026-04-22 09:47:02.645720,P064,Product_64,Sports,Central,1,4024.5,10.0,Anjali
ORD00583,2026-05-01 09:47:02.645720,P074,Product_74,Electronics,South,17,238.03,5.0,Priya
ORD00584,2026-05-24 09:47:02.645720,P060,Product_60,Fashion,North,7,5248.95,10.0,Anjali
ORD00585,2026-04-10 09:47:02.645720,P017,Product_17,Sports,North,16,9021.76,,Anjali
ORD00586,2026-03-18 09:47:02.645720,P100,Product_100,Home,East,20,7404.69,0.0,Rahul
ORD00587,2026-06-05 09:47:02.645720,P096,Product_96,Home,Central,15,5450.73,10.0,Amit
ORD00588,2026-04-28 09:47:02.645720,P032,Product_32,Sports,Central,-12,767.18,5.0,Anjali
ORD00589,2026-05-02 09:47:02.645720,P096,Product_96,Home,South,16,5580.6,15.0,Rahul
ORD00590,2026-04-18 09:47:02.645720,P037,Product_37,Fashion,West,9,2882.3,15.0,Anjali
ORD00591,2026-03-23 09:47:02.645720,P002,Product_2,Electronics,West,7,4143.86,0.0,Vikas
ORD00592,2026-05-03 09:47:02.645720,P093,Product_93,Home,North,1,8479.37,,Priya
ORD00593,2026-03-13 09:47:02.645720,P055,Product_55,Fashion,South,7,4683.75,,Vikas
ORD00594,2026-04-07 09:47:02.645720,P042,Product_42,Home,North,18,8297.72,10.0,Rahul
ORD00595,2026-05-16 09:47:02.645720,P061,Product_61,Sports,North,15,8724.6,5.0,Amit
ORD00596,2026-05-19 09:47:02.645720,P098,Product_98,Electronics,West,14,9231.47,15.0,Priya
ORD00597,2026-06-07 09:47:02.645720,P076,Product_76,Electronics,North,11,9548.89,0.0,Vikas
ORD00598,2026-03-20 09:47:02.645720,P072,Product_72,Fashion,West,-13,2738.62,0.0,Priya
ORD00599,2026-05-02 09:47:02.645720,P013,Product_13,Home,North,12,2070.23,5.0,Priya
ORD00600,2026-04-19 09:47:02.645720,P057,Product_57,Fashion,South,2,5435.39,10.0,Vikas
ORD00601,2026-04-11 09:47:02.645720,P096,Product_96,Home,East,15,775.47,5.0,Amit
ORD00602,2026-06-06 09:47:02.645720,P097,Product_97,Home,North,13,7325.26,,Priya
ORD00603,2026-04-27 09:47:02.645720,P071,Product_71,Electronics,Central,1,6462.76,5.0,Vikas
ORD00604,2026-06-02 09:47:02.645720,P071,Product_71,Electronics,South,2,7434.46,,Vikas
ORD00605,2026-04-27 09:47:02.645720,P034,Product_34,Electronics,East,12,5631.29,,Amit
ORD00606,2026-05-15 09:47:02.645720,P018,Product_18,Home,South,9,4768.95,10.0,Amit
ORD00607,2026-04-09 09:47:02.645720,P082,Product_82,Sports,North,13,7673.86,5.0,Anjali
ORD00608,2026-03-18 09:47:02.645720,P026,Product_26,Electronics,Central,11,1361.97,0.0,Sneha
ORD00609,2026-03-19 09:47:02.645720,P004,Product_4,Electronics,North,12,9316.42,15.0,Priya
ORD00610,2026-06-08 09:47:02.645720,P024,Product_24,Sports,North,17,5641.18,,Priya
ORD00611,2026-03-22 09:47:02.645720,P020,Product_20,Sports,East,2,8733.28,5.0,Amit
ORD00612,2026-03-12 09:47:02.645720,P015,Product_15,Fashion,Central,15,9601.91,15.0,Vikas
ORD00613,2026-05-07 09:47:02.645720,P074,Product_74,Electronics,North,12,7685.8,15.0,Vikas
ORD00614,2026-03-23 09:47:02.645720,P077,Product_77,Home,West,8,7471.39,,Rahul
ORD00615,2026-05-21 09:47:02.645720,P069,Product_69,Fashion,East,2,1884.41,5.0,Priya
ORD00616,2026-04-27 09:47:02.645720,P011,Product_11,Electronics,South,15,8682.56,10.0,Sneha
ORD00617,2026-04-05 09:47:02.645720,P013,Product_13,Home,North,12,2865.43,10.0,Priya
ORD00618,2026-05-01 09:47:02.645720,P031,Product_31,Sports,East,14,3503.71,5.0,Rahul
ORD00619,2026-04-12 09:47:02.645720,P051,Product_51,Home,South,18,8047.31,15.0,Priya
ORD00620,2026-03-30 09:47:02.645720,P017,Product_17,Sports,East,11,2228.44,10.0,Vikas
ORD00621,2026-03-26 09:47:02.645720,P019,Product_19,Home,East,7,4806.96,0.0,Vikas
ORD00622,2026-05-21 09:47:02.645720,P043,Product_43,Home,North,15,8403.38,15.0,Sneha
ORD00623,2026-04-19 09:47:02.645720,P031,Product_31,Sports,North,8,8337.05,,Sneha
ORD00624,2026-05-27 09:47:02.645720,P028,Product_28,Electronics,East,11,7990.27,10.0,Vikas
ORD00625,2026-04-22 09:47:02.645720,P037,Product_37,Fashion,North,12,6052.34,10.0,Amit
ORD00626,2026-04-17 09:47:02.645720,P035,Product_35,Sports,West,20,6747.74,15.0,Rahul
ORD00627,2026-04-19 09:47:02.645720,P047,Product_47,Electronics,South,1,9745.72,5.0,Sneha
ORD00628,2026-04-14 09:47:02.645720,P098,Product_98,Electronics,North,20,7872.43,,Vikas
ORD00629,2026-05-24 09:47:02.645720,P078,Product_78,Fashion,West,9,3587.4,10.0,Anjali
ORD00630,2026-04-04 09:47:02.645720,P007,Product_7,Home,Central,14,7226.31,,Vikas
ORD00631,2026-03-16 09:47:02.645720,P096,Product_96,Home,East,6,4774.84,0.0,Amit
ORD00632,2026-03-14 09:47:02.645720,P037,Product_37,Fashion,Central,2,810.84,0.0,Priya
ORD00633,2026-05-22 09:47:02.645720,P064,Product_64,Sports,Central,8,4010.86,0.0,Anjali
ORD00634,2026-04-09 09:47:02.645720,P046,Product_46,Fashion,South,-15,3536.58,15.0,Vikas
ORD00635,2026-05-24 09:47:02.645720,P021,Product_21,Home,West,12,7644.08,,Anjali
ORD00636,2026-04-03 09:47:02.645720,P073,Product_73,Electronics,North,8,8082.94,5.0,Vikas
ORD00637,2026-04-05 09:47:02.645720,P050,Product_50,Fashion,West,11,5111.56,5.0,Anjali
ORD00638,2026-05-31 09:47:02.645720,P017,Product_17,Sports,North,16,8717.94,,Vikas
ORD00639,2026-03-12 09:47:02.645720,P028,Product_28,Electronics,East,14,7580.35,0.0,Sneha
ORD00640,2026-05-11 09:47:02.645720,P045,Product_45,Sports,South,17,9618.51,,Anjali
ORD00641,2026-04-21 09:47:02.645720,P095,Product_95,Home,West,7,4584.36,15.0,Sneha
ORD00642,2026-05-21 09:47:02.645720,P045,Product_45,Sports,West,6,9195.99,,Sneha
ORD00643,2026-04-26 09:47:02.645720,P092,Product_92,Electronics,East,5,5484.13,15.0,Amit
ORD00644,2026-05-15 09:47:02.645720,P076,Product_76,Electronics,East,1,3285.49,15.0,Amit
ORD00645,2026-04-26 09:47:02.645720,P089,Product_89,Fashion,Central,6,5676.18,5.0,Sneha
ORD00646,2026-03-17 09:47:02.645720,P020,Product_20,Sports,West,9,7421.08,5.0,Amit
ORD00647,2026-05-20 09:47:02.645720,P009,Product_9,Home,West,5,8773.49,5.0,Anjali
ORD00648,2026-04-07 09:47:02.645720,P032,Product_32,Sports,East,10,9858.1,15.0,Priya
ORD00649,2026-05-17 09:47:02.645720,P064,Product_64,Sports,North,10,9188.47,0.0,Sneha
ORD00650,2026-05-24 09:47:02.645720,P060,Product_60,Fashion,West,17,8963.6,5.0,Priya
ORD00651,2026-03-27 09:47:02.645720,P100,Product_100,Home,West,20,2335.98,10.0,Rahul
ORD00652,2026-03-27 09:47:02.645720,P097,Product_97,Home,Central,18,9928.48,10.0,Priya
ORD00653,2026-05-07 09:47:02.645720,P044,Product_44,Electronics,East,16,5811.54,5.0,Vikas
ORD00654,2026-04-14 09:47:02.645720,P043,Product_43,Home,South,18,1436.73,0.0,Anjali
ORD00655,2026-05-31 09:47:02.645720,P062,Product_62,Electronics,North,11,5151.53,,Rahul
ORD00656,2026-04-19 09:47:02.645720,P037,Product_37,Fashion,North,18,2956.35,5.0,Sneha
ORD00657,2026-04-03 09:47:02.645720,P071,Product_71,Electronics,North,17,9455.36,0.0,Anjali
ORD00658,2026-04-07 09:47:02.645720,P089,Product_89,Fashion,North,3,9157.21,15.0,Sneha
ORD00659,2026-05-28 09:47:02.645720,P009,Product_9,Home,East,18,1733.35,,Amit
ORD00660,2026-04-09 09:47:02.645720,P004,Product_4,Electronics,East,16,5509.38,0.0,Sneha
ORD00661,2026-04-30 09:47:02.645720,P046,Product_46,Fashion,Central,-11,7865.79,,Amit
ORD00662,2026-03-23 09:47:02.645720,P001,Product_1,Fashion,North,18,7273.25,15.0,Priya
ORD00663,2026-05-30 09:47:02.645720,P018,Product_18,Home,South,8,1206.12,15.0,Vikas
ORD00664,2026-04-14 09:47:02.645720,P022,Product_22,Fashion,West,17,6067.96,10.0,Amit
ORD00665,2026-04-14 09:47:02.645720,P039,Product_39,Electronics,Central,9,6303.86,0.0,Priya
ORD00666,2026-04-26 09:47:02.645720,P099,Product_99,Home,South,1,1630.33,,Anjali
ORD00667,2026-04-23 09:47:02.645720,P020,Product_20,Sports,Central,6,778.23,15.0,Vikas
ORD00668,2026-04-13 09:47:02.645720,P090,Product_90,Fashion,South,-19,6282.59,0.0,Anjali
ORD00669,2026-03-29 09:47:02.645720,P047,Product_47,Electronics,South,8,3304.99,15.0,Sneha
ORD00670,2026-05-18 09:47:02.645720,P085,Product_85,Fashion,Central,13,4248.23,,Priya
ORD00671,2026-04-10 09:47:02.645720,P083,Product_83,Electronics,West,13,584.76,15.0,Priya
ORD00672,2026-03-13 09:47:02.645720,P042,Product_42,Home,South,5,377.69,15.0,Amit
ORD00673,2026-04-26 09:47:02.645720,P003,Product_3,Home,East,15,4747.82,,Sneha
ORD00674,2026-05-27 09:47:02.645720,P002,Product_2,Electronics,North,1,6526.07,5.0,Rahul
ORD00675,2026-05-03 09:47:02.645720,P063,Product_63,Electronics,West,17,5489.17,0.0,Sneha
ORD00676,2026-03-31 09:47:02.645720,P086,Product_86,Home,Central,13,7855.92,5.0,Priya
ORD00677,2026-05-09 09:47:02.645720,P035,Product_35,Sports,North,5,3742.79,0.0,Amit
ORD00678,2026-05-16 09:47:02.645720,P018,Product_18,Home,Central,8,1706.81,0.0,Anjali
ORD00679,2026-05-04 09:47:02.645720,P031,Product_31,Sports,West,11,3222.45,0.0,Priya
ORD00680,2026-05-18 09:47:02.645720,P072,Product_72,Fashion,Central,14,7702.93,5.0,Sneha
ORD00681,2026-05-19 09:47:02.645720,P053,Product_53,Sports,South,-6,3367.49,5.0,Rahul
ORD00682,2026-05-07 09:47:02.645720,P067,Product_67,Home,West,20,3370.25,5.0,Anjali
ORD00683,2026-04-14 09:47:02.645720,P035,Product_35,Sports,North,8,1673.34,15.0,Rahul
ORD00684,2026-05-08 09:47:02.645720,P018,Product_18,Home,Central,1,6101.16,5.0,Rahul
ORD00685,2026-03-12 09:47:02.645720,P071,Product_71,Electronics,South,12,609.21,15.0,Priya
ORD00686,2026-03-31 09:47:02.645720,P063,Product_63,Electronics,South,18,6527.73,,Anjali
ORD00687,2026-06-05 09:47:02.645720,P009,Product_9,Home,North,4,2314.41,10.0,Priya
ORD00688,2026-05-05 09:47:02.645720,P071,Product_71,Electronics,North,6,4410.14,,Vikas
ORD00689,2026-05-24 09:47:02.645720,P083,Product_83,Electronics,South,5,1650.0,15.0,Sneha
ORD00690,2026-05-28 09:47:02.645720,P079,Product_79,Electronics,South,4,4874.18,5.0,Anjali
ORD00691,2026-06-01 09:47:02.645720,P009,Product_9,Home,Central,6,7071.13,15.0,Anjali
ORD00692,2026-04-05 09:47:02.645720,P042,Product_42,Home,North,8,9212.44,10.0,Vikas
ORD00693,2026-03-28 09:47:02.645720,P089,Product_89,Fashion,Central,9,7714.91,,Priya
ORD00694,2026-06-04 09:47:02.645720,P033,Product_33,Home,East,13,8556.63,,Sneha
ORD00695,2026-04-09 09:47:02.645720,P039,Product_39,Electronics,Central,6,4896.49,15.0,Sneha
ORD00696,2026-04-20 09:47:02.645720,P065,Product_65,Electronics,South,10,1670.23,5.0,Priya
ORD00697,2026-03-19 09:47:02.645720,P026,Product_26,Electronics,North,3,5505.14,10.0,Priya
ORD00698,2026-05-15 09:47:02.645720,P050,Product_50,Fashion,North,9,9932.45,5.0,Sneha
ORD00699,2026-05-30 09:47:02.645720,P025,Product_25,Fashion,West,5,9755.46,0.0,Amit
ORD00700,2026-05-07 09:47:02.645720,P042,Product_42,Home,South,16,6421.16,5.0,Amit
ORD00701,2026-06-05 09:47:02.645720,P003,Product_3,Home,Central,15,2503.68,,Rahul
ORD00702,2026-03-13 09:47:02.645720,P075,Product_75,Electronics,South,19,1055.96,,Rahul
ORD00703,2026-04-08 09:47:02.645720,P046,Product_46,Fashion,Central,1,6350.36,,Rahul
ORD00704,2026-04-07 09:47:02.645720,P015,Product_15,Fashion,Central,18,752.35,10.0,Rahul
ORD00705,2026-04-04 09:47:02.645720,P014,Product_14,Electronics,Central,1,3036.17,0.0,Vikas
ORD00706,2026-04-07 09:47:02.645720,P083,Product_83,Electronics,West,20,9485.61,10.0,Anjali
ORD00707,2026-03-13 09:47:02.645720,P025,Product_25,Fashion,North,14,5593.33,0.0,Anjali
ORD00708,2026-05-14 09:47:02.645720,P016,Product_16,Fashion,Central,3,7105.65,15.0,Priya
ORD00709,2026-05-18 09:47:02.645720,P010,Product_10,Sports,East,8,5088.39,15.0,Sneha
ORD00710,2026-04-20 09:47:02.645720,P011,Product_11,Electronics,Central,13,1909.3,15.0,Rahul
ORD00711,2026-05-12 09:47:02.645720,P081,Product_81,Home,West,13,1915.2,,Rahul
ORD00712,2026-03-20 09:47:02.645720,P043,Product_43,Home,South,3,5545.1,15.0,Amit
ORD00713,2026-05-11 09:47:02.645720,P071,Product_71,Electronics,South,1,1051.14,5.0,Priya
ORD00714,2026-03-17 09:47:02.645720,P051,Product_51,Home,East,14,9520.33,5.0,Amit
ORD00715,2026-04-27 09:47:02.645720,P038,Product_38,Fashion,South,-9,8031.82,15.0,Rahul
ORD00716,2026-05-22 09:47:02.645720,P099,Product_99,Home,Central,9,3064.82,,Rahul
ORD00717,2026-04-15 09:47:02.645720,P050,Product_50,Fashion,Central,20,5998.76,10.0,Anjali
ORD00718,2026-06-03 09:47:02.645720,P006,Product_6,Electronics,Central,13,5777.59,,Rahul
ORD00719,2026-05-04 09:47:02.645720,P078,Product_78,Fashion,South,14,5453.18,10.0,Priya
ORD00720,2026-05-06 09:47:02.645720,P081,Product_81,Home,Central,2,849.27,,Vikas
ORD00721,2026-06-01 09:47:02.645720,P094,Product_94,Electronics,East,19,2441.56,15.0,Rahul
ORD00722,2026-04-17 09:47:02.645720,P058,Product_58,Sports,South,11,3987.11,15.0,Amit
ORD00723,2026-05-10 09:47:02.645720,P072,Product_72,Fashion,South,8,6118.94,15.0,Sneha
ORD00724,2026-05-09 09:47:02.645720,P006,Product_6,Electronics,East,13,4560.39,0.0,Priya
ORD00725,2026-04-24 09:47:02.645720,P050,Product_50,Fashion,East,15,6244.43,0.0,Priya
ORD00726,2026-04-08 09:47:02.645720,P094,Product_94,Electronics,North,5,3512.89,0.0,Sneha
ORD00727,2026-05-17 09:47:02.645720,P010,Product_10,Sports,North,13,3610.38,,Priya
ORD00728,2026-05-17 09:47:02.645720,P094,Product_94,Electronics,North,6,7000.35,15.0,Sneha
ORD00729,2026-06-02 09:47:02.645720,P070,Product_70,Fashion,West,14,2032.8,5.0,Anjali
ORD00730,2026-05-06 09:47:02.645720,P008,Product_8,Fashion,North,4,5071.0,10.0,Priya
ORD00731,2026-03-21 09:47:02.645720,P030,Product_30,Fashion,East,7,9025.4,,Sneha
ORD00732,2026-04-20 09:47:02.645720,P025,Product_25,Fashion,North,15,8676.74,5.0,Priya
ORD00733,2026-04-13 09:47:02.645720,P041,Product_41,Home,West,20,6415.17,,Amit
ORD00734,2026-04-29 09:47:02.645720,P059,Product_59,Sports,West,8,2223.57,,Anjali
ORD00735,2026-05-01 09:47:02.645720,P087,Product_87,Fashion,Central,4,7637.46,10.0,Rahul
ORD00736,2026-06-08 09:47:02.645720,P062,Product_62,Electronics,Central,5,2020.07,,Anjali
ORD00737,2026-05-21 09:47:02.645720,P068,Product_68,Electronics,Central,19,1122.41,5.0,Sneha
ORD00738,2026-04-05 09:47:02.645720,P090,Product_90,Fashion,North,20,6339.52,15.0,Rahul
ORD00739,2026-04-16 09:47:02.645720,P050,Product_50,Fashion,West,4,3233.65,,Amit
ORD00740,2026-04-13 09:47:02.645720,P100,Product_100,Home,Central,10,8391.93,15.0,Anjali
ORD00741,2026-04-30 09:47:02.645720,P045,Product_45,Sports,North,15,6021.1,0.0,Sneha
ORD00742,2026-04-26 09:47:02.645720,P081,Product_81,Home,West,7,9797.25,15.0,Sneha
ORD00743,2026-03-31 09:47:02.645720,P056,Product_56,Sports,North,8,2390.84,10.0,Anjali
ORD00744,2026-05-02 09:47:02.645720,P058,Product_58,Sports,West,-19,5302.28,5.0,Amit
ORD00745,2026-04-07 09:47:02.645720,P025,Product_25,Fashion,Central,4,4299.42,15.0,Anjali
ORD00746,2026-03-20 09:47:02.645720,P069,Product_69,Fashion,West,11,2517.3,15.0,Priya
ORD00747,2026-05-12 09:47:02.645720,P029,Product_29,Home,Central,10,8703.57,15.0,Anjali
ORD00748,2026-05-21 09:47:02.645720,P026,Product_26,Electronics,North,7,1344.99,10.0,Anjali
ORD00749,2026-03-23 09:47:02.645720,P074,Product_74,Electronics,West,16,7675.3,,Rahul
ORD00750,2026-05-05 09:47:02.645720,P069,Product_69,Fashion,East,-8,8722.68,5.0,Anjali
ORD00751,2026-05-07 09:47:02.645720,P061,Product_61,Sports,South,5,3115.52,15.0,Priya
ORD00752,2026-03-29 09:47:02.645720,P007,Product_7,Home,East,-11,2573.44,10.0,Amit
ORD00753,2026-04-20 09:47:02.645720,P036,Product_36,Fashion,South,5,7791.73,0.0,Vikas
ORD00754,2026-04-15 09:47:02.645720,P027,Product_27,Electronics,South,16,5699.36,10.0,Rahul
ORD00755,2026-03-19 09:47:02.645720,P054,Product_54,Home,South,3,1447.1,5.0,Anjali
ORD00756,2026-03-31 09:47:02.645720,P011,Product_11,Electronics,West,8,3092.7,10.0,Amit
ORD00757,2026-03-11 09:47:02.645720,P087,Product_87,Fashion,South,17,7734.78,15.0,Vikas
ORD00758,2026-04-02 09:47:02.645720,P095,Product_95,Home,West,10,9588.57,10.0,Sneha
ORD00759,2026-06-05 09:47:02.645720,P013,Product_13,Home,South,1,8928.96,5.0,Priya
ORD00760,2026-05-12 09:47:02.645720,P015,Product_15,Fashion,West,12,4972.15,,Rahul
ORD00761,2026-05-09 09:47:02.645720,P097,Product_97,Home,South,10,5629.78,10.0,Priya
ORD00762,2026-04-10 09:47:02.645720,P043,Product_43,Home,Central,6,5364.22,10.0,Anjali
ORD00763,2026-06-05 09:47:02.645720,P017,Product_17,Sports,South,2,6532.37,0.0,Vikas
ORD00764,2026-03-25 09:47:02.645720,P095,Product_95,Home,Central,11,5300.12,15.0,Priya
ORD00765,2026-06-07 09:47:02.645720,P080,Product_80,Home,East,12,3392.07,,Vikas
ORD00766,2026-05-29 09:47:02.645720,P090,Product_90,Fashion,North,9,3547.75,5.0,Priya
ORD00767,2026-06-08 09:47:02.645720,P027,Product_27,Electronics,North,12,3583.29,5.0,Vikas
ORD00768,2026-05-07 09:47:02.645720,P015,Product_15,Fashion,South,8,8341.95,15.0,Amit
ORD00769,2026-05-17 09:47:02.645720,P086,Product_86,Home,North,11,7884.5,5.0,Priya
ORD00770,2026-05-11 09:47:02.645720,P029,Product_29,Home,East,7,4091.01,0.0,Amit
ORD00771,2026-03-21 09:47:02.645720,P083,Product_83,Electronics,West,19,5008.29,15.0,Anjali
ORD00772,2026-04-12 09:47:02.645720,P076,Product_76,Electronics,South,15,5133.13,5.0,Amit
ORD00773,2026-03-15 09:47:02.645720,P023,Product_23,Sports,North,1,575.1,,Rahul
ORD00774,2026-05-06 09:47:02.645720,P059,Product_59,Sports,East,9,9360.61,,Anjali
ORD00775,2026-06-09 09:47:02.645720,P015,Product_15,Fashion,South,14,9928.37,0.0,Anjali
ORD00776,2026-05-24 09:47:02.645720,P028,Product_28,Electronics,East,10,4493.23,10.0,Amit
ORD00777,2026-03-28 09:47:02.645720,P030,Product_30,Fashion,Central,19,3468.99,15.0,Priya
ORD00778,2026-03-30 09:47:02.645720,P059,Product_59,Sports,East,11,2683.56,15.0,Anjali
ORD00779,2026-05-20 09:47:02.645720,P022,Product_22,Fashion,Central,5,9007.5,5.0,Sneha
ORD00780,2026-05-14 09:47:02.645720,P046,Product_46,Fashion,Central,10,9278.9,10.0,Anjali
ORD00781,2026-05-08 09:47:02.645720,P021,Product_21,Home,West,10,5801.87,15.0,Rahul
ORD00782,2026-04-12 09:47:02.645720,P087,Product_87,Fashion,East,17,4039.39,,Vikas
ORD00783,2026-05-13 09:47:02.645720,P012,Product_12,Home,West,11,9567.05,0.0,Rahul
ORD00784,2026-03-22 09:47:02.645720,P012,Product_12,Home,West,11,5520.6,10.0,Sneha
ORD00785,2026-03-12 09:47:02.645720,P068,Product_68,Electronics,West,10,3297.0,5.0,Priya
ORD00786,2026-05-17 09:47:02.645720,P089,Product_89,Fashion,North,20,4799.9,0.0,Priya
ORD00787,2026-05-27 09:47:02.645720,P002,Product_2,Electronics,West,18,4793.77,0.0,Rahul
ORD00788,2026-05-28 09:47:02.645720,P002,Product_2,Electronics,Central,17,8500.04,0.0,Rahul
ORD00789,2026-05-21 09:47:02.645720,P009,Product_9,Home,West,6,1609.3,0.0,Anjali
ORD00790,2026-04-11 09:47:02.645720,P092,Product_92,Electronics,East,2,2557.06,0.0,Rahul
ORD00791,2026-05-26 09:47:02.645720,P015,Product_15,Fashion,East,9,1654.54,0.0,Priya
ORD00792,2026-04-11 09:47:02.645720,P054,Product_54,Home,North,3,9323.93,,Anjali
ORD00793,2026-04-29 09:47:02.645720,P093,Product_93,Home,Central,6,2805.4,15.0,Sneha
ORD00794,2026-06-08 09:47:02.645720,P034,Product_34,Electronics,West,12,8351.27,0.0,Sneha
ORD00795,2026-04-17 09:47:02.645720,P007,Product_7,Home,East,10,7373.31,10.0,Rahul
ORD00796,2026-05-16 09:47:02.645720,P089,Product_89,Fashion,South,16,8948.65,0.0,Vikas
ORD00797,2026-06-06 09:47:02.645720,P051,Product_51,Home,West,8,426.72,10.0,Anjali
ORD00798,2026-05-23 09:47:02.645720,P003,Product_3,Home,South,19,6525.08,,Vikas
ORD00799,2026-03-17 09:47:02.645720,P025,Product_25,Fashion,East,20,334.05,15.0,Amit
ORD00800,2026-06-08 09:47:02.645720,P090,Product_90,Fashion,Central,9,5967.23,0.0,Anjali
ORD00801,2026-05-15 09:47:02.645720,P031,Product_31,Sports,South,4,6243.74,0.0,Vikas
ORD00802,2026-05-23 09:47:02.645720,P057,Product_57,Fashion,South,18,9404.41,5.0,Vikas
ORD00803,2026-03-19 09:47:02.645720,P078,Product_78,Fashion,Central,13,6215.86,5.0,Amit
ORD00804,2026-06-05 09:47:02.645720,P094,Product_94,Electronics,East,9,8000.06,,Sneha
ORD00805,2026-04-13 09:47:02.645720,P083,Product_83,Electronics,North,3,6360.3,,Vikas
ORD00806,2026-05-29 09:47:02.645720,P011,Product_11,Electronics,South,13,5107.41,5.0,Anjali
ORD00807,2026-05-26 09:47:02.645720,P050,Product_50,Fashion,West,4,6921.92,15.0,Anjali
ORD00808,2026-03-14 09:47:02.645720,P062,Product_62,Electronics,West,1,435.25,0.0,Priya
ORD00809,2026-06-07 09:47:02.645720,P016,Product_16,Fashion,Central,8,5195.17,10.0,Amit
ORD00810,2026-04-25 09:47:02.645720,P095,Product_95,Home,East,10,2879.97,10.0,Sneha
ORD00811,2026-04-06 09:47:02.645720,P070,Product_70,Fashion,East,8,505.31,15.0,Anjali
ORD00812,2026-03-26 09:47:02.645720,P046,Product_46,Fashion,Central,7,6675.47,0.0,Amit
